index,distance_fractional,kx_fractional,ky_fractional,kz_fractional,band_1_ev,band_2_ev,band_3_ev,band_4_ev,band_5_ev,band_6_ev,band_7_ev,band_8_ev
37,0.616666501101,0.308333000000,0.534049000000,0.000000000000,-15.642000000000,-14.416000000000,-12.708000000000,-3.080000000000,-1.574000000000,8.382000000000,9.757000000000,10.762000000000
38,0.633333711786,0.316667000000,0.548483000000,0.000000000000,-15.382000000000,-14.603000000000,-12.831000000000,-2.815000000000,-1.833000000000,8.344000000000,10.130000000000,10.735000000000
39,0.650000422469,0.325000000000,0.562917000000,0.000000000000,-15.148000000000,-14.783000000000,-12.916000000000,-2.562000000000,-2.083000000000,8.316000000000,10.431000000000,10.681000000000
40,0.666666267122,0.333333000000,0.577350000000,0.000000000000,-14.954000000000,-14.954000000000,-12.948000000000,-2.321000000000,-2.321000000000,8.306000000000,10.602000000000,10.602000000000
41,0.674999872464,0.337500000000,0.570133000000,0.000000000000,-15.037000000000,-14.878000000000,-12.939000000000,-2.437000000000,-2.207000000000,8.309000000000,10.554000000000,10.628000000000
42,0.683332611810,0.341667000000,0.562917000000,0.000000000000,-15.118000000000,-14.818000000000,-12.912000000000,-2.549000000000,-2.096000000000,8.317000000000,10.502000000000,10.619000000000
43,0.691665717173,0.345833000000,0.555700000000,0.000000000000,-15.196000000000,-14.774000000000,-12.865000000000,-2.659000000000,-1.989000000000,8.332000000000,10.445000000000,10.584000000000
44,0.699999322516,0.350000000000,0.548483000000,0.000000000000,-15.273000000000,-14.746000000000,-12.800000000000,-2.766000000000,-1.886000000000,8.353000000000,10.385000000000,10.530000000000
45,0.708332927858,0.354167000000,0.541266000000,0.000000000000,-15.347000000000,-14.733000000000,-12.717000000000,-2.871000000000,-1.788000000000,8.380000000000,10.322000000000,10.462000000000
46,0.716666033221,0.358333000000,0.534049000000,0.000000000000,-15.420000000000,-14.732000000000,-12.619000000000,-2.973000000000,-1.695000000000,8.414000000000,10.256000000000,10.380000000000
47,0.724999638564,0.362500000000,0.526832000000,0.000000000000,-15.490000000000,-14.743000000000,-12.507000000000,-3.071000000000,-1.606000000000,8.454000000000,10.189000000000,10.283000000000
48,0.733333243906,0.366667000000,0.519615000000,0.000000000000,-15.558000000000,-14.763000000000,-12.385000000000,-3.167000000000,-1.522000000000,8.500000000000,10.121000000000,10.167000000000
49,0.741666349269,0.370833000000,0.512398000000,0.000000000000,-15.625000000000,-14.789000000000,-12.254000000000,-3.261000000000,-1.442000000000,8.551000000000,10.027000000000,10.052000000000
50,0.749999954612,0.375000000000,0.505181000000,0.000000000000,-15.689000000000,-14.821000000000,-12.116000000000,-3.351000000000,-1.368000000000,8.608000000000,9.861000000000,9.982000000000
51,0.758332693957,0.379167000000,0.497965000000,0.000000000000,-15.751000000000,-14.856000000000,-11.972000000000,-3.439000000000,-1.298000000000,8.669000000000,9.672000000000,9.913000000000
52,0.766665799321,0.383333000000,0.490748000000,0.000000000000,-15.811000000000,-14.894000000000,-11.824000000000,-3.523000000000,-1.232000000000,8.734000000000,9.469000000000,9.845000000000
53,0.774999404663,0.387500000000,0.483531000000,0.000000000000,-15.869000000000,-14.934000000000,-11.673000000000,-3.605000000000,-1.172000000000,8.803000000000,9.254000000000,9.777000000000
54,0.783333010005,0.391667000000,0.476314000000,0.000000000000,-15.924000000000,-14.975000000000,-11.521000000000,-3.684000000000,-1.116000000000,8.874000000000,9.034000000000,9.711000000000
55,0.791666115369,0.395833000000,0.469097000000,0.000000000000,-15.978000000000,-15.016000000000,-11.366000000000,-3.760000000000,-1.064000000000,8.809000000000,8.947000000000,9.645000000000
56,0.799999720711,0.400000000000,0.461880000000,0.000000000000,-16.030000000000,-15.058000000000,-11.212000000000,-3.833000000000,-1.016000000000,8.583000000000,9.020000000000,9.581000000000
57,0.808333326053,0.404167000000,0.454663000000,0.000000000000,-16.079000000000,-15.099000000000,-11.057000000000,-3.903000000000,-0.972000000000,8.357000000000,9.092000000000,9.519000000000
58,0.816666431417,0.408333000000,0.447446000000,0.000000000000,-16.127000000000,-15.139000000000,-10.903000000000,-3.971000000000,-0.932000000000,8.132000000000,9.162000000000,9.459000000000
59,0.824999170762,0.412500000000,0.440230000000,0.000000000000,-16.172000000000,-15.179000000000,-10.750000000000,-4.035000000000,-0.896000000000,7.910000000000,9.229000000000,9.401000000000
60,0.833332776104,0.416667000000,0.433013000000,0.000000000000,-16.215000000000,-15.217000000000,-10.599000000000,-4.096000000000,-0.863000000000,7.690000000000,9.291000000000,9.345000000000
61,0.841665881468,0.420833000000,0.425796000000,0.000000000000,-16.256000000000,-15.254000000000,-10.450000000000,-4.155000000000,-0.834000000000,7.475000000000,9.291000000000,9.348000000000
62,0.849999486810,0.425000000000,0.418579000000,0.000000000000,-16.296000000000,-15.290000000000,-10.305000000000,-4.210000000000,-0.807000000000,7.265000000000,9.240000000000,9.399000000000
63,0.858333092152,0.429167000000,0.411362000000,0.000000000000,-16.332000000000,-15.324000000000,-10.162000000000,-4.263000000000,-0.783000000000,7.061000000000,9.191000000000,9.364000000000
64,0.866666197516,0.433333000000,0.404145000000,0.000000000000,-16.367000000000,-15.357000000000,-10.024000000000,-4.312000000000,-0.762000000000,6.864000000000,9.144000000000,9.314000000000
65,0.874999802858,0.437500000000,0.396928000000,0.000000000000,-16.400000000000,-15.388000000000,-9.889000000000,-4.359000000000,-0.743000000000,6.673000000000,9.100000000000,9.266000000000
66,0.883333408200,0.441667000000,0.389711000000,0.000000000000,-16.431000000000,-15.417000000000,-9.760000000000,-4.403000000000,-0.726000000000,6.491000000000,9.059000000000,9.222000000000
67,0.891665647515,0.445833000000,0.382495000000,0.000000000000,-16.459000000000,-15.444000000000,-9.637000000000,-4.443000000000,-0.711000000000,6.318000000000,9.020000000000,9.180000000000
68,0.899999252858,0.450000000000,0.375278000000,0.000000000000,-16.486000000000,-15.470000000000,-9.519000000000,-4.481000000000,-0.699000000000,6.153000000000,8.984000000000,9.142000000000
69,0.908332858200,0.454167000000,0.368061000000,0.000000000000,-16.510000000000,-15.494000000000,-9.409000000000,-4.515000000000,-0.687000000000,5.999000000000,8.951000000000,9.106000000000
70,0.916665963563,0.458333000000,0.360844000000,0.000000000000,-16.532000000000,-15.515000000000,-9.305000000000,-4.547000000000,-0.678000000000,5.856000000000,8.921000000000,9.074000000000
71,0.924999568906,0.462500000000,0.353627000000,0.000000000000,-16.552000000000,-15.535000000000,-9.210000000000,-4.576000000000,-0.669000000000,5.724000000000,8.893000000000,9.044000000000
72,0.933333174248,0.466667000000,0.346410000000,0.000000000000,-16.570000000000,-15.553000000000,-9.122000000000,-4.601000000000,-0.662000000000,5.604000000000,8.868000000000,9.018000000000
73,0.941666279611,0.470833000000,0.339193000000,0.000000000000,-16.586000000000,-15.569000000000,-9.044000000000,-4.624000000000,-0.656000000000,5.497000000000,8.846000000000,8.994000000000
74,0.949999884954,0.475000000000,0.331976000000,0.000000000000,-16.600000000000,-15.582000000000,-8.975000000000,-4.644000000000,-0.651000000000,5.403000000000,8.827000000000,8.974000000000
75,0.958332624299,0.479167000000,0.324760000000,0.000000000000,-16.611000000000,-15.594000000000,-8.915000000000,-4.660000000000,-0.647000000000,5.322000000000,8.811000000000,8.957000000000
76,0.966665729663,0.483333000000,0.317543000000,0.000000000000,-16.621000000000,-15.603000000000,-8.866000000000,-4.674000000000,-0.644000000000,5.255000000000,8.798000000000,8.943000000000
77,0.974999335005,0.487500000000,0.310326000000,0.000000000000,-16.628000000000,-15.611000000000,-8.828000000000,-4.684000000000,-0.641000000000,5.203000000000,8.788000000000,8.932000000000
78,0.983332940347,0.491667000000,0.303109000000,0.000000000000,-16.633000000000,-15.616000000000,-8.800000000000,-4.692000000000,-0.639000000000,5.166000000000,8.780000000000,8.924000000000
79,0.991666045711,0.495833000000,0.295892000000,0.000000000000,-16.637000000000,-15.619000000000,-8.783000000000,-4.696000000000,-0.638000000000,5.143000000000,8.776000000000,8.919000000000
80,0.999999651053,0.500000000000,0.288675000000,0.000000000000,-16.638000000000,-15.620000000000,-8.778000000000,-4.698000000000,-0.638000000000,5.136000000000,8.775000000000,8.918000000000
81,1.014433468600,0.487500000000,0.281458000000,0.000000000000,-16.705000000000,-15.547000000000,-8.774000000000,-4.722000000000,-0.608000000000,5.137000000000,8.457000000000,9.234000000000
