energy_relative_fermi_ev,energy_absolute_ev,dos_states_per_ev_per_cell
-7.020000000000106,0.7817999999998939,0.06378297972737203
-7.010000000000106,0.7917999999998937,0.05722333469895233
-7.000000000000107,0.8017999999998935,0.05139226099077963
-6.990000000000107,0.8117999999998933,0.04627925039812246
-6.980000000000107,0.8217999999998931,0.041869675476412536
-6.970000000000107,0.8317999999998928,0.03814572142764028
-6.960000000000107,0.8417999999998926,0.03508722835481181
-6.950000000000108,0.8517999999998924,0.032672424384085165
-6.940000000000108,0.8617999999998922,0.030878535550141754
-6.930000000000108,0.871799999999892,0.02968226378030455
-6.920000000000108,0.8817999999998918,0.029060129647720184
-6.9100000000001085,0.8917999999998916,0.028988681664009718
-6.900000000000109,0.9017999999998914,0.029444578637135167
-6.890000000000109,0.9117999999998911,0.03040455593909592
-6.880000000000109,0.9217999999998909,0.031845290335182644
-6.870000000000109,0.9317999999998907,0.03374318126094127
-6.86000000000011,0.9417999999998905,0.03607406904601746
-6.85000000000011,0.9517999999998903,0.03881291253747991
-6.84000000000011,0.9617999999998901,0.04193344984029629
-6.83000000000011,0.9717999999998899,0.04540786644952593
-6.82000000000011,0.9817999999998896,0.04920649488700872
-6.810000000000111,0.9917999999998894,0.05329756907460707
-6.800000000000111,1.0017999999998892,0.057647055087927
-6.790000000000111,1.011799999999889,0.06221857766396889
-6.780000000000111,1.0217999999998888,0.06697345892374652
-6.7700000000001115,1.0317999999998886,0.07187088227384615
-6.760000000000112,1.0417999999998884,0.07686819044431185
-6.750000000000112,1.0517999999998882,0.08192132219728593
-6.740000000000112,1.061799999999888,0.08698538751186939
-6.730000000000112,1.0717999999998877,0.09201537614140089
-6.7200000000001125,1.0817999999998875,0.09696698948778518
-6.710000000000113,1.0917999999998873,0.1017975808899251
-6.700000000000113,1.101799999999887,0.10646718482949935
-6.690000000000113,1.1117999999998869,0.11093961136495392
-6.680000000000113,1.1217999999998867,0.1151835784536184
-6.670000000000114,1.1317999999998865,0.11917385183887501
-6.660000000000114,1.1417999999998862,0.1228923599723097
-6.650000000000114,1.151799999999886,0.12632925009472507
-6.640000000000114,1.1617999999998858,0.12948385117355143
-6.6300000000001145,1.1717999999998856,0.1323655099179227
-6.620000000000115,1.1817999999998854,0.134994267567869
-6.610000000000115,1.1917999999998852,0.13740134755399636
-6.600000000000115,1.201799999999885,0.13962942739568693
-6.590000000000115,1.2117999999998847,0.14173267227334638
-6.5800000000001155,1.2217999999998845,0.1437765124785433
-6.570000000000116,1.2317999999998843,0.1458371523052344
-6.560000000000116,1.241799999999884,0.1480008037756648
-6.550000000000116,1.251799999999884,0.15036264476971695
-6.540000000000116,1.2617999999998837,0.15302550751765678
-6.530000000000117,1.2717999999998835,0.15609830989457285
-6.520000000000117,1.2817999999998833,0.1596942483933822
-6.510000000000117,1.291799999999883,0.163928777927653
-6.500000000000117,1.3017999999998828,0.1689174096038249
-6.4900000000001175,1.3117999999998826,0.17477336318470865
-6.480000000000118,1.3217999999998824,0.18160511602340776
-6.470000000000118,1.3317999999998822,0.1895138946602601
-6.460000000000118,1.341799999999882,0.19859115892613116
-6.450000000000118,1.3517999999998818,0.20891613116522548
-6.4400000000001185,1.3617999999998815,0.22055342496363883
-6.430000000000119,1.3717999999998813,0.23355082843620234
-6.420000000000119,1.3817999999998811,0.24793729658397962
-6.410000000000119,1.391799999999881,0.2637212054049388
-6.400000000000119,1.4017999999998807,0.28088891726070025
-6.39000000000012,1.4117999999998805,0.2994037024437533
-6.38000000000012,1.4217999999998803,0.31920505596092313
-6.37000000000012,1.43179999999988,0.34020844130366934
-6.36000000000012,1.4417999999998798,0.36230548451719036
-6.35000000000012,1.4517999999998796,0.3853646323639859
-6.340000000000121,1.4617999999998794,0.4092322780120273
-6.330000000000121,1.4717999999998792,0.43373434672111694
-6.320000000000121,1.481799999999879,0.45867832275501796
-6.310000000000121,1.4917999999998788,0.4838556875469675
-6.3000000000001215,1.5017999999998786,0.5090447283491374
-6.290000000000122,1.5117999999998784,0.5340136665658802
-6.280000000000122,1.5217999999998781,0.5585240460599245
-6.270000000000122,1.531799999999878,0.5823343142568925
-6.260000000000122,1.5417999999998777,0.6052035231407347
-6.250000000000123,1.5517999999998775,0.6268950734564321
-6.240000000000123,1.5617999999998773,0.6471804237727461
-6.230000000000123,1.571799999999877,0.6658426865831958
-6.220000000000123,1.5817999999998769,0.6826800363311648
-6.210000000000123,1.5917999999998766,0.6975088590439207
-6.200000000000124,1.6017999999998764,0.7101665799796516
-6.190000000000124,1.6117999999998762,0.7205141140895116
-6.180000000000124,1.621799999999876,0.7284378938717178
-6.170000000000124,1.6317999999998758,0.7338514400017148
-6.1600000000001245,1.6417999999998756,0.7366964515882677
-6.150000000000125,1.6517999999998754,0.7369434046476899
-6.140000000000125,1.6617999999998752,0.7345916590317207
-6.130000000000125,1.671799999999875,0.7296690852371748
-6.120000000000125,1.6817999999998747,0.7222312329520483
-6.1100000000001256,1.6917999999998745,0.7123600725855352
-6.100000000000126,1.7017999999998743,0.7001623491752476
-6.090000000000126,1.711799999999874,0.6857675948087354
-6.080000000000126,1.7217999999998739,0.6693258509417327
-6.070000000000126,1.7317999999998737,0.6510051557012972
-6.060000000000127,1.7417999999998734,0.6309888534378087
-6.050000000000127,1.7517999999998732,0.609472784488253
-6.040000000000127,1.761799999999873,0.5866624124223574
-6.030000000000127,1.7717999999998728,0.5627699440778925
-6.0200000000001275,1.7817999999998726,0.5380114945859614
-6.010000000000128,1.7917999999998724,0.51260434548718
-6.000000000000128,1.8017999999998722,0.48676433909841543
-5.990000000000128,1.811799999999872,0.46070344666211155
-5.980000000000128,1.8217999999998717,0.43462754165159806
-5.9700000000001285,1.8317999999998715,0.4087344030701203
-5.960000000000129,1.8417999999998713,0.38321196682128805
-5.950000000000129,1.851799999999871,0.35823683639587345
-5.940000000000129,1.861799999999871,0.33397305736549376
-5.930000000000129,1.8717999999998707,0.3105711536486986
-5.92000000000013,1.8817999999998705,0.2881674173691777
-5.91000000000013,1.8917999999998703,0.26688343850698715
-5.90000000000013,1.90179999999987,0.24682585559431564
-5.89000000000013,1.9117999999998698,0.22808630456060236
-5.8800000000001305,1.9217999999998696,0.21074153960735925
-5.870000000000131,1.9317999999998694,0.19485369779006081
-5.860000000000131,1.9417999999998692,0.18047067787665172
-5.850000000000131,1.951799999999869,0.16762660408113578
-5.840000000000131,1.9617999999998688,0.15634234644058237
-5.8300000000001315,1.9717999999998685,0.14662607187746837
-5.820000000000132,1.9817999999998683,0.13847380328514902
-5.810000000000132,1.9917999999998681,0.1318699681664088
-5.800000000000132,2.001799999999868,0.1267879232745304
-5.790000000000132,2.0117999999998677,0.12319044714560533
-5.780000000000133,2.0217999999998675,0.12103019813045582
-5.770000000000133,2.0317999999998673,0.12025014127198591
-5.760000000000133,2.041799999999867,0.12078395285453421
-5.750000000000133,2.051799999999867,0.12255641640138651
-5.740000000000133,2.0617999999998666,0.12548382805410677
-5.730000000000134,2.0717999999998664,0.12947443239839118
-5.720000000000134,2.081799999999866,0.13442891171107021
-5.710000000000134,2.091799999999866,0.14024095214773272
-5.700000000000134,2.1017999999998658,0.14679790948689583
-5.6900000000001345,2.1117999999998656,0.1539815946783654
-5.680000000000135,2.1217999999998653,0.16166919566500704
-5.670000000000135,2.131799999999865,0.16973434688403816
-5.660000000000135,2.141799999999865,0.17804835169894848
-5.650000000000135,2.1517999999998647,0.18648155601927827
-5.640000000000136,2.1617999999998645,0.19490486383510042
-5.630000000000136,2.1717999999998643,0.20319137766471948
-5.620000000000136,2.181799999999864,0.21121813934629396
-5.610000000000136,2.191799999999864,0.21886793955814737
-5.600000000000136,2.2017999999998636,0.22603115827461404
-5.590000000000137,2.2117999999998634,0.23260759336783635
-5.580000000000137,2.221799999999863,0.2385082310156238
-5.570000000000137,2.231799999999863,0.24365690967347356
-5.560000000000137,2.241799999999863,0.2479918292439474
-5.5500000000001375,2.2517999999998626,0.25146685877769265
-5.540000000000138,2.2617999999998624,0.25405259953369286
-5.530000000000138,2.271799999999862,0.25573716539709024
-5.520000000000138,2.281799999999862,0.2565266493116878
-5.510000000000138,2.2917999999998617,0.2564452522765939
-5.5000000000001386,2.3017999999998615,0.25553506027664896
-5.490000000000139,2.3117999999998613,0.2538554639226964
-5.480000000000139,2.321799999999861,0.251482225210634
-5.470000000000139,2.331799999999861,0.24850620530730116
-5.460000000000139,2.3417999999998607,0.24503177629335898
-5.45000000000014,2.3517999999998604,0.2411749480276736
-5.44000000000014,2.3617999999998602,0.237061248479768
-5.43000000000014,2.37179999999986,0.2328234017979188
-5.42000000000014,2.38179999999986,0.22859885289463622
-5.4100000000001405,2.3917999999998596,0.2245271903578064
-5.400000000000141,2.4017999999998594,0.22074752101846679
-5.390000000000141,2.411799999999859,0.2173958495684023
-5.380000000000141,2.421799999999859,0.21460251531821314
-5.370000000000141,2.4317999999998587,0.21248973565759163
-5.3600000000001415,2.4417999999998585,0.2111693021939459
-5.350000000000142,2.4517999999998583,0.21074047109273575
-5.340000000000142,2.461799999999858,0.2112880840204117
-5.330000000000142,2.471799999999858,0.2128809504938826
-5.320000000000142,2.4817999999998577,0.21557051655261442
-5.310000000000143,2.4917999999998575,0.21938983865606257
-5.300000000000143,2.5017999999998572,0.22435287571239892
-5.290000000000143,2.511799999999857,0.2304541062809476
-5.280000000000143,2.521799999999857,0.23766847235144165
-5.2700000000001435,2.5317999999998566,0.24595164575486198
-5.260000000000144,2.5417999999998564,0.25524060824929834
-5.250000000000144,2.551799999999856,0.26545453167891003
-5.240000000000144,2.561799999999856,0.2764959403417631
-5.230000000000144,2.5717999999998558,0.2882521338321992
-5.2200000000001445,2.5817999999998555,0.3005968451514239
-5.210000000000145,2.5917999999998553,0.3133921058119468
-5.200000000000145,2.601799999999855,0.3264902870055195
-5.190000000000145,2.611799999999855,0.33973628367226966
-5.180000000000145,2.6217999999998547,0.3529698065166753
-5.170000000000146,2.6317999999998545,0.36602774568324126
-5.160000000000146,2.6417999999998543,0.3787465689525302
-5.150000000000146,2.651799999999854,0.3909647169679036
-5.140000000000146,2.661799999999854,0.4025249581744241
-5.130000000000146,2.6717999999998536,0.4132766668588261
-5.120000000000147,2.6817999999998534,0.4230779889321348
-5.110000000000147,2.691799999999853,0.4317978618953972
-5.100000000000147,2.701799999999853,0.43931785776544685
-5.090000000000147,2.7117999999998528,0.44553382059346963
-5.0800000000001475,2.7217999999998526,0.45035727355505173
-5.070000000000148,2.7317999999998523,0.4537165743868649
-5.060000000000148,2.741799999999852,0.45555780214198377
-5.050000000000148,2.751799999999852,0.4558453627728009
-5.040000000000148,2.7617999999998517,0.454562305858055
-5.030000000000149,2.7717999999998515,0.45171034978987246
-5.020000000000149,2.7817999999998513,0.4473096178419097
-5.010000000000149,2.791799999999851,0.4413980926564591
-5.000000000000149,2.801799999999851,0.4340308017183481
-4.990000000000149,2.8117999999998506,0.4252787512223758
-4.98000000000015,2.8217999999998504,0.4152276302836537
-4.97000000000015,2.83179999999985,0.40397631158101077
-4.96000000000015,2.84179999999985,0.3916351781599398
-4.95000000000015,2.85179999999985,0.37832430915771886
-4.9400000000001505,2.8617999999998496,0.36417155956331765
-4.930000000000151,2.8717999999998494,0.3493105707165606
-4.920000000000151,2.881799999999849,0.33387874903056664
-4.910000000000151,2.891799999999849,0.31801525035579103
-4.900000000000151,2.9017999999998487,0.301859006484023
-4.890000000000152,2.9117999999998485,0.2855468285339615
-4.880000000000152,2.9217999999998483,0.2692116194107944
-4.870000000000152,2.931799999999848,0.25298072426200596
-4.860000000000152,2.941799999999848,0.23697444395693218
-4.850000000000152,2.9517999999998477,0.22130473221704763
-4.840000000000153,2.9617999999998474,0.20607409225423315
-4.830000000000153,2.9717999999998472,0.1913746837842214
-4.820000000000153,2.981799999999847,0.17728764622734974
-4.810000000000153,2.991799999999847,0.16388263894343622
-4.8000000000001535,3.0017999999998466,0.15121759461974466
-4.790000000000154,3.0117999999998464,0.13933867757484678
-4.780000000000154,3.021799999999846,0.12828043487199972
-4.770000000000154,3.031799999999846,0.11806612484506618
-4.760000000000154,3.0417999999998457,0.10870820499313243
-4.7500000000001545,3.0517999999998455,0.1002089592335617
-4.740000000000155,3.0617999999998453,0.09256124322577043
-4.730000000000155,3.071799999999845,0.08574932587114684
-4.720000000000155,3.081799999999845,0.07974980511597925
-4.710000000000155,3.0917999999998447,0.07453257677159285
-4.700000000000156,3.1017999999998445,0.07006183614147202
-4.690000000000156,3.1117999999998442,0.06629709372103658
-4.680000000000156,3.121799999999844,0.06319418801910123
-4.670000000000156,3.131799999999844,0.06070628054773341
-4.6600000000001565,3.1417999999998436,0.05878482015029147
-4.650000000000157,3.1517999999998434,0.057380466004236866
-4.640000000000157,3.161799999999843,0.05644396077408535
-4.630000000000157,3.171799999999843,0.055926947439831856
-4.620000000000157,3.1817999999998428,0.05578272523798462
-4.6100000000001575,3.1917999999998425,0.05596694188727332
-4.600000000000158,3.2017999999998423,0.056438220800003894
-4.590000000000158,3.211799999999842,0.05715872328143711
-4.580000000000158,3.221799999999842,0.05809464677801383
-4.570000000000158,3.2317999999998417,0.059216661039512154
-4.560000000000159,3.2417999999998415,0.06050028460215895
-4.550000000000159,3.2517999999998413,0.06192620427355181
-4.540000000000159,3.261799999999841,0.063480540302748
-4.530000000000159,3.271799999999841,0.06515505965013857
-4.5200000000001594,3.2817999999998406,0.0669473392368556
-4.51000000000016,3.2917999999998404,0.06886088026456931
-4.50000000000016,3.30179999999984,0.07090517367534008
-4.49000000000016,3.31179999999984,0.07309571560130865
-4.48000000000016,3.3217999999998398,0.07545397028321135
-4.4700000000001605,3.3317999999998396,0.07800727647824807
-4.460000000000161,3.3417999999998393,0.0807886919109098
-4.450000000000161,3.351799999999839,0.08383676893929029
-4.440000000000161,3.361799999999839,0.08719525342107631
-4.430000000000161,3.3717999999998387,0.09091269788355794
-4.420000000000162,3.3817999999998385,0.09504197964962585
-4.410000000000162,3.3917999999998383,0.09963971466230669
-4.400000000000162,3.401799999999838,0.1047655584880698
-4.390000000000162,3.411799999999838,0.11048138744835398
-4.380000000000162,3.4217999999998376,0.11685035508574441
-4.370000000000163,3.4317999999998374,0.12393582223620156
-4.360000000000163,3.441799999999837,0.13180016282926593
-4.350000000000163,3.451799999999837,0.14050345210434625
-4.340000000000163,3.461799999999837,0.15010204909336722
-4.3300000000001635,3.4717999999998366,0.1606470908091472
-4.320000000000164,3.4817999999998364,0.17218292138022884
-4.310000000000164,3.491799999999836,0.1847454851328778
-4.300000000000164,3.501799999999836,0.19836071805738242
-4.290000000000164,3.5117999999998357,0.2130429769102667
-4.280000000000165,3.5217999999998355,0.22879354909732297
-4.270000000000165,3.5317999999998353,0.24559928917096352
-4.260000000000165,3.541799999999835,0.2634314290081241
-4.250000000000165,3.551799999999835,0.28224460831017956
-4.240000000000165,3.5617999999998347,0.301976169846405
-4.230000000000166,3.5717999999998344,0.32254575978649325
-4.220000000000166,3.5817999999998342,0.3438552675598738
-4.210000000000166,3.591799999999834,0.3657891320544421
-4.200000000000166,3.601799999999834,0.3882150318283468
-4.1900000000001665,3.6117999999998336,0.4109849666432635
-4.180000000000167,3.6217999999998334,0.4339367263967947
-4.170000000000167,3.631799999999833,0.4568957318538624
-4.160000000000167,3.641799999999833,0.47967721990923773
-4.150000000000167,3.6517999999998327,0.502088734929854
-4.1400000000001675,3.6617999999998325,0.5239328774919935
-4.130000000000168,3.6717999999998323,0.5450102529807324
-4.120000000000168,3.681799999999832,0.565122555437233
-4.110000000000168,3.691799999999832,0.584075717030511
-4.100000000000168,3.7017999999998317,0.6016830508091453
-4.090000000000169,3.7117999999998315,0.6177683140684497
-4.080000000000169,3.7217999999998312,0.6321686217546179
-4.070000000000169,3.731799999999831,0.6447371437162258
-4.060000000000169,3.741799999999831,0.6553455261006624
-4.0500000000001695,3.7517999999998306,0.6638859854839314
-4.04000000000017,3.7617999999998304,0.6702730340490682
-4.03000000000017,3.77179999999983,0.6744448048707107
-4.02000000000017,3.78179999999983,0.6763639576706297
-4.01000000000017,3.7917999999998298,0.6760181568247549
-4.0000000000001705,3.8017999999998295,0.6734201244867074
-3.9900000000001707,3.8117999999998293,0.6686072820453447
-3.980000000000171,3.821799999999829,0.6616410024097985
-3.970000000000171,3.831799999999829,0.6526055035419818
-3.9600000000001714,3.8417999999998287,0.6416064200401664
-3.9500000000001716,3.8517999999998285,0.6287690943101244
-3.940000000000172,3.8617999999998283,0.6142366319178348
-3.930000000000172,3.871799999999828,0.5981677671546302
-3.9200000000001722,3.881799999999828,0.5807345847853665
-3.9100000000001724,3.8917999999998276,0.5621201425740011
-3.9000000000001727,3.9017999999998274,0.5425160367115782
-3.890000000000173,3.911799999999827,0.5221199489597091
-3.880000000000173,3.921799999999827,0.5011332104289747
-3.8700000000001733,3.9317999999998268,0.4797584126945562
-3.8600000000001735,3.9417999999998266,0.458197092651687
-3.8500000000001737,3.9517999999998263,0.4366475133453627
-3.840000000000174,3.961799999999826,0.41530255914995073
-3.830000000000174,3.971799999999826,0.3943477602620671
-3.8200000000001744,3.9817999999998257,0.3739594585969621
-3.8100000000001746,3.9917999999998255,0.35430312489270077
-3.800000000000175,4.001799999999825,0.33553183513317913
-3.790000000000175,4.011799999999825,0.31778491326593217
-3.780000000000175,4.021799999999825,0.3011867465452204
-3.7700000000001754,4.031799999999825,0.28584577957702517
-3.7600000000001756,4.041799999999824,0.2718536931604904
-3.750000000000176,4.051799999999824,0.25928477417419504
-3.740000000000176,4.061799999999824,0.24819548290144797
-3.7300000000001763,4.071799999999824,0.2386242241813528
-3.7200000000001765,4.081799999999824,0.23059132847222905
-3.7100000000001767,4.091799999999823,0.22409924819504198
-3.700000000000177,4.101799999999823,0.21913297348034616
-3.690000000000177,4.111799999999823,0.2156606695931947
-3.6800000000001774,4.121799999999823,0.21363453580913477
-3.6700000000001776,4.1317999999998225,0.2129918823511649
-3.6600000000001778,4.141799999999822,0.2136564182039968
-3.650000000000178,4.151799999999822,0.21553973827404174
-3.640000000000178,4.161799999999822,0.21854299358101353
-3.6300000000001784,4.171799999999822,0.22255872311241584
-3.6200000000001786,4.181799999999821,0.2274728208458624
-3.610000000000179,4.191799999999821,0.23316660647737206
-3.600000000000179,4.201799999999821,0.23951896383890836
-3.5900000000001793,4.211799999999821,0.24640850710677673
-3.5800000000001795,4.221799999999821,0.25371573195003994
-3.5700000000001797,4.23179999999982,0.26132510698033845
-3.56000000000018,4.24179999999982,0.2691270604401145
-3.55000000000018,4.25179999999982,0.2770198181523122
-3.5400000000001803,4.26179999999982,0.28491105143243767
-3.5300000000001805,4.2717999999998195,0.29271929793841434
-3.5200000000001808,4.281799999999819,0.3003751242260346
-3.510000000000181,4.291799999999819,0.30782200592289277
-3.500000000000181,4.301799999999819,0.31501690968244084
-3.4900000000001814,4.311799999999819,0.32193057010769693
-3.4800000000001816,4.3217999999998185,0.3285474642540691
-3.470000000000182,4.331799999999818,0.3348654957022542
-3.460000000000182,4.341799999999818,0.3408954090832558
-3.4500000000001823,4.351799999999818,0.34665996389076353
-3.4400000000001825,4.361799999999818,0.35219290301548506
-3.4300000000001827,4.371799999999817,0.3575377563234871
-3.420000000000183,4.381799999999817,0.3627465225015478
-3.410000000000183,4.391799999999817,0.3678782731360659
-3.4000000000001833,4.401799999999817,0.3729977215274968
-3.3900000000001835,4.4117999999998165,0.3781737951473431
-3.3800000000001837,4.421799999999816,0.38347824512755224
-3.370000000000184,4.431799999999816,0.3889843190638827
-3.360000000000184,4.441799999999816,0.39476551515471264
-3.3500000000001844,4.451799999999816,0.4008944268094827
-3.3400000000001846,4.4617999999998155,0.4074416779271278
-3.330000000000185,4.471799999999815,0.41447494066704793
-3.320000000000185,4.481799999999815,0.4220580203003877
-3.3100000000001852,4.491799999999815,0.4302499861713796
-3.3000000000001855,4.501799999999815,0.43910432436151436
-3.2900000000001857,4.511799999999814,0.44866808665549957
-3.280000000000186,4.521799999999814,0.4589810120325552
-3.270000000000186,4.531799999999814,0.47007460115901656
-3.2600000000001863,4.541799999999814,0.4819711310756254
-3.2500000000001865,4.5517999999998136,0.49468260612183645
-3.2400000000001867,4.561799999999813,0.5082096516299578
-3.230000000000187,4.571799999999813,0.5225403684314834
-3.220000000000187,4.581799999999813,0.5376491780240259
-3.2100000000001874,4.591799999999813,0.553495699568679
-3.2000000000001876,4.6017999999998125,0.5700237099296497
-3.190000000000188,4.611799999999812,0.5871602459708132
-3.180000000000188,4.621799999999812,0.6048149136103114
-3.1700000000001882,4.631799999999812,0.6228794701541669
-3.1600000000001884,4.641799999999812,0.6412277447977348
-3.1500000000001886,4.651799999999811,0.6597159567088008
-3.140000000000189,4.661799999999811,0.6781834808099017
-3.130000000000189,4.671799999999811,0.6964540985009228
-3.1200000000001893,4.681799999999811,0.7143377545598236
-3.1100000000001895,4.691799999999811,0.73163282297669
-3.1000000000001897,4.70179999999981,0.7481288643238113
-3.09000000000019,4.71179999999981,0.7636098363743323
-3.08000000000019,4.72179999999981,0.7778576990580881
-3.0700000000001904,4.73179999999981,0.7906563355105186
-3.0600000000001906,4.7417999999998095,0.8017956939159978
-3.050000000000191,4.751799999999809,0.8110760409689264
-3.040000000000191,4.761799999999809,0.818312207831812
-3.030000000000191,4.771799999999809,0.8233377040358989
-3.0200000000001914,4.781799999999809,0.826008574208689
-3.0100000000001916,4.791799999999808,0.8262068769529127
-3.000000000000192,4.801799999999808,0.8238436745298181
-2.990000000000192,4.811799999999808,0.8188614358684267
-2.9800000000001923,4.821799999999808,0.811235773266239
-2.9700000000001925,4.831799999999808,0.8009764542148105
-2.9600000000001927,4.841799999999807,0.7881276531768933
-2.950000000000193,4.851799999999807,0.7727674328625979
-2.940000000000193,4.861799999999807,0.75500646955329
-2.9300000000001933,4.871799999999807,0.7349860612610032
-2.9200000000001936,4.8817999999998065,0.7128754800005138
-2.9100000000001938,4.891799999999806,0.6888687493049432
-2.900000000000194,4.901799999999806,0.6631809445900698
-2.890000000000194,4.911799999999806,0.6360441264956641
-2.8800000000001944,4.921799999999806,0.6077030255269298
-2.8700000000001946,4.9317999999998055,0.5784106000114573
-2.860000000000195,4.941799999999805,0.5484235886064799
-2.850000000000195,4.951799999999805,0.517998173559276
-2.8400000000001953,4.961799999999805,0.48738586203392814
-2.8300000000001955,4.971799999999805,0.4568296806087884
-2.8200000000001957,4.981799999999804,0.4265607631706957
-2.810000000000196,4.991799999999804,0.39679539560937366
-2.800000000000196,5.001799999999804,0.3677325627105357
-2.7900000000001963,5.011799999999804,0.33955202422203434
-2.7800000000001965,5.0217999999998035,0.31241292895270517
-2.7700000000001967,5.031799999999803,0.28645295862386017
-2.760000000000197,5.041799999999803,0.26178797760596273
-2.750000000000197,5.051799999999803,0.2385121511091731
-2.7400000000001974,5.061799999999803,0.2166984832093618
-2.7300000000001976,5.0717999999998025,0.19639971751166074
-2.720000000000198,5.081799999999802,0.17764953739032796
-2.710000000000198,5.091799999999802,0.16046399959032898
-2.7000000000001982,5.101799999999802,0.14484313442191837
-2.6900000000001985,5.111799999999802,0.13077264762411908
-2.6800000000001987,5.121799999999801,0.11822566294267359
-2.670000000000199,5.131799999999801,0.1071644502339442
-2.660000000000199,5.141799999999801,0.09754209110240727
-2.6500000000001993,5.151799999999801,0.08930404232027829
-2.6400000000001995,5.1617999999998005,0.08238956617447617
-2.6300000000001997,5.1717999999998,0.07673300606041691
-2.6200000000002,5.1817999999998,0.07226489473885035
-2.6100000000002,5.1917999999998,0.068912891368652
-2.6000000000002004,5.2017999999998,0.0666025514429317
-2.5900000000002006,5.2117999999997995,0.0652579408513231
-2.580000000000201,5.221799999999799,0.0648021112799906
-2.570000000000201,5.231799999999799,0.06515745890530303
-2.5600000000002012,5.241799999999799,0.06624599175031662
-2.5500000000002014,5.251799999999799,0.06798953311766859
-2.5400000000002017,5.261799999999798,0.07030988919787358
-2.530000000000202,5.271799999999798,0.07312900833222513
-2.520000000000202,5.281799999999798,0.07636915757882948
-2.5100000000002023,5.291799999999798,0.07995313931896224
-2.5000000000002025,5.301799999999798,0.08380456680997389
-2.4900000000002027,5.311799999999797,0.08784821302648269
-2.480000000000203,5.321799999999797,0.09201044203844803
-2.470000000000203,5.331799999999797,0.09621972676965092
-2.4600000000002034,5.341799999999797,0.10040725148459036
-2.4500000000002036,5.3517999999997965,0.1045075919843842
-2.440000000000204,5.361799999999796,0.10845946146115304
-2.430000000000204,5.371799999999796,0.11220650545603998
-2.420000000000204,5.381799999999796,0.11569812555433973
-2.4100000000002044,5.391799999999796,0.11889030846760153
-2.4000000000002046,5.401799999999795,0.12174643509687787
-2.390000000000205,5.411799999999795,0.12423804310473309
-2.380000000000205,5.421799999999795,0.12634551646662656
-2.3700000000002053,5.431799999999795,0.12805867640491916
-2.3600000000002055,5.441799999999795,0.12937724997231545
-2.3500000000002057,5.451799999999794,0.1303111952525641
-2.340000000000206,5.461799999999794,0.13088086556159054
-2.330000000000206,5.471799999999794,0.13111699901597973
-2.3200000000002063,5.481799999999794,0.13106052422674924
-2.3100000000002066,5.4917999999997935,0.1307621775064587
-2.3000000000002068,5.501799999999793,0.13028193167987712
-2.290000000000207,5.511799999999793,0.12968824120457245
-2.280000000000207,5.521799999999793,0.1290571126953957
-2.2700000000002074,5.531799999999793,0.1284710139845841
-2.2600000000002076,5.5417999999997924,0.12801763844069108
-2.250000000000208,5.551799999999792,0.12778854434528808
-2.240000000000208,5.561799999999792,0.12787769164414145
-2.2300000000002083,5.571799999999792,0.1283799003325359
-2.2200000000002085,5.581799999999792,0.12938925610845703
-2.2100000000002087,5.591799999999791,0.13099748975646106
-2.200000000000209,5.601799999999791,0.1332923570466007
-2.190000000000209,5.611799999999791,0.1363560457920296
-2.1800000000002093,5.621799999999791,0.14026363615414186
-2.1700000000002095,5.6317999999997905,0.1450816393618836
-2.1600000000002098,5.64179999999979,0.15086663876391368
-2.15000000000021,5.65179999999979,0.1576640555927595
-2.14000000000021,5.66179999999979,0.1655070600152383
-2.1300000000002104,5.67179999999979,0.1744156459915231
-2.1200000000002106,5.6817999999997895,0.18439588617885017
-2.110000000000211,5.691799999999789,0.19543938060405042
-2.100000000000211,5.701799999999789,0.2075229101011193
-2.0900000000002112,5.711799999999789,0.22060830257844313
-2.0800000000002115,5.721799999999789,0.23464251706482708
-2.0700000000002117,5.731799999999788,0.24955794721291208
-2.060000000000212,5.741799999999788,0.26527294255349093
-2.050000000000212,5.751799999999788,0.28169254234657043
-2.0400000000002123,5.761799999999788,0.2987094134280683
-2.0300000000002125,5.7717999999997875,0.3162049800768179
-2.0200000000002127,5.781799999999787,0.3340507307030676
-2.010000000000213,5.791799999999787,0.35210968316640673
-2.000000000000213,5.801799999999787,0.3702379878448185
-1.9900000000002134,5.811799999999787,0.38828664526633777
-1.9800000000002136,5.8217999999997865,0.40610331323801535
-1.9700000000002138,5.831799999999786,0.42353417700537804
-1.960000000000214,5.841799999999786,0.4404258550735604
-1.9500000000002142,5.851799999999786,0.4566273129241006
-1.9400000000002144,5.861799999999786,0.4719917569564484
-1.9300000000002147,5.871799999999785,0.4863784815409461
-1.9200000000002149,5.881799999999785,0.4996546430485184
-1.910000000000215,5.891799999999785,0.5116969360695021
-1.9000000000002153,5.901799999999785,0.522393148694876
-1.8900000000002155,5.911799999999785,0.5316435756513764
-1.8800000000002157,5.921799999999784,0.5393622702074984
-1.870000000000216,5.931799999999784,0.5454781180571644
-1.8600000000002161,5.941799999999784,0.5499357188099705
-1.8500000000002164,5.951799999999784,0.5526960632504913
-1.8400000000002166,5.9617999999997835,0.5537369971636709
-1.8300000000002168,5.971799999999783,0.5530534652570405
-1.820000000000217,5.981799999999783,0.5506575315458346
-1.8100000000002172,5.991799999999783,0.5465781755075019
